LT Owner,Application,IP,DNS,NetBIOS,QG Host ID,IP Interfaces,Tracking Method,OS,IP Status,QID,UID,Title,Vuln Status,Type,Severity,Port,Protocol,FQDN,SSL,First Detected,Last Detected,Times Detected,Date Last Fixed,CVE ID,Vendor Reference,Bugtraq ID,Impact,Results,Solution
Antony Royal,CP Art,10.60.60.202,outwiaz2app1p.prc.syngenta.org,OUTWIAZ2APP1P,03d464fc-7ba0-4a83-8339-50b5cac94cfb,"10.60.60.11, 10.60.60.202",QAGENT,Windows Server 2019 Datacenter 64 bit Edition Version 1809 Build 17763,"host scanned, found vuln",92311,10.60.60.202QAGENT92311,Microsoft Windows Server Security Update for October 2025,Active,Vuln,5,,,,,10/15/2025,10/31/2025,102,,"CVE-2025-59214, CVE-2025-55682, CVE-2025-55333, CVE-2025-59244, CVE-2025-55678, CVE-2025-55676, CVE-2025-59277, CVE-2025-53139, CVE-2025-25004, CVE-2025-55330, CVE-2025-47827, CVE-2025-59188, CVE-2025-58715, CVE-2025-58730, CVE-2025-59193, CVE-2025-55340, CVE-2025-55685, CVE-2025-55684, CVE-2025-59275, CVE-2025-59198, CVE-2025-59261, CVE-2025-59190, CVE-2025-59186, CVE-2025-59210, CVE-2025-59294, CVE-2025-59255, CVE-2025-59191, CVE-2025-58735, CVE-2025-55326, CVE-2025-55337, CVE-2025-55332, CVE-2025-58714, CVE-2025-58731, CVE-2025-59203, CVE-2025-59282, CVE-2025-59192, CVE-2025-59206, CVE-2025-24990, CVE-2025-58719, CVE-2025-59200, CVE-2025-24052, CVE-2025-55336, CVE-2025-55694, CVE-2025-55691, CVE-2025-59202, CVE-2025-59205, CVE-2025-55677, CVE-2025-59260, CVE-2025-55328, CVE-2025-55335, CVE-2025-58717, CVE-2025-53150, CVE-2025-55683, CVE-2025-59209, CVE-2025-55686, CVE-2025-59211, CVE-2025-55339, CVE-2025-59201, CVE-2025-55696, CVE-2025-58720, CVE-2025-55689, CVE-2025-55695, CVE-2025-59257, CVE-2025-58726, CVE-2025-58736, CVE-2025-58728, CVE-2025-59215, CVE-2025-55338, CVE-2025-50152, CVE-2025-58716, CVE-2025-58729, CVE-2025-55680, CVE-2025-59280, CVE-2025-59259, CVE-2025-59208, CVE-2025-55679, CVE-2025-59207, CVE-2025-50174, CVE-2025-59253, CVE-2025-58734, CVE-2025-54957, CVE-2025-55681, CVE-2025-58739, CVE-2025-55692, CVE-2016-9535, CVE-2025-49708, CVE-2025-59187, CVE-2025-59194, CVE-2025-55693, CVE-2025-58722, CVE-2025-55331, CVE-2025-59204, CVE-2025-55688, CVE-2025-59258, CVE-2025-59242, CVE-2025-59185, CVE-2025-59220, CVE-2025-59284, CVE-2025-55697, CVE-2025-55687, CVE-2025-58733, CVE-2025-55698, CVE-2025-55699, CVE-2025-55700, CVE-2025-58727, CVE-2025-58718, CVE-2025-58725, CVE-2025-59199, CVE-2025-59216, CVE-2025-59295, CVE-2025-48004, CVE-2025-55690, CVE-2025-55325, CVE-2025-59195, CVE-2025-59197, CVE-2025-47979, CVE-2025-59189, CVE-2025-59278, CVE-2025-58738, CVE-2025-55701, CVE-2025-2884, CVE-2025-59230, CVE-2025-59254, CVE-2025-50175, CVE-2025-59196, CVE-2025-58737, CVE-2025-58732, CVE-2025-48813, CVE-2025-59184","KB5065432, KB5065306, KB5065425, KB5065428, KB5065474, KB5065426, KB5066836, KB5066875, KB5066874, KB5066873, KB5066840, KB5066872, KB5066780, KB5066877, KB5066835, KB5066782, KB5066876, KB5066586",,"Successful exploitation of this vulnerability could lead to a security breach or may affect integrity, availability, and confidentiality.",,"Missing Patch/KB:  KB5066586 
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.17763.7786 
Required Version:  10.0.17763.7919#"
Antony Royal,CP Art,10.60.60.202,outwiaz2app1p.prc.syngenta.org,OUTWIAZ2APP1P,03d464fc-7ba0-4a83-8339-50b5cac94cfb,"10.60.60.11, 10.60.60.202",QAGENT,Windows Server 2019 Datacenter 64 bit Edition Version 1809 Build 17763,"host scanned, found vuln",92313,10.60.60.202QAGENT92313,Microsoft ASP.NET Core Security Update for October 2025,Active,Vuln,5,,,,,10/15/2025,10/31/2025,102,,CVE-2025-55315,CVE-2025-55315,,"Successful exploitation of this vulnerability could lead to a security breach or may affect integrity, availability, and confidentiality.",,"cea5fa610dba4e0c024727f4c528a66018b820a3
8.0.18

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\8.0.18\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\8.0.18\.version#"
Antony Royal,CP Art,10.53.232.67,deawiwpltp001.cloud.syngenta.org,DEAWIWPLTP001,8476ca92-f833-4fa5-8c5a-a969e2b99585,"10.53.232.67, fe80::b131:ed43:f3b0:aac",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",92313,10.53.232.67QAGENT92313,Microsoft ASP.NET Core Security Update for October 2025,Active,Vuln,5,,,,,10/15/2025,10/31/2025,102,,CVE-2025-55315,CVE-2025-55315,,"Successful exploitation of this vulnerability could lead to a security breach or may affect integrity, availability, and confidentiality.",,"af22effae4069a5dfb9b0735859de48820104f5b
9.0.0

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\9.0.0\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\9.0.0\.version
da7e9894ce22ef8cc02e5acc56e95a6f8cf8f644
8.0.2

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\8.0.2\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\8.0.2\.version#"
Antony Royal,CP Art,10.53.234.222,deawiwpltd002.cloud.syngenta.org,DEAWIWPLTD002,48231554-7de6-45aa-b1e4-f797fbb8b4f2,"10.53.234.222, fe80::7d4:833b:7d56:39f8",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",92313,10.53.234.222QAGENT92313,Microsoft ASP.NET Core Security Update for October 2025,Active,Vuln,5,,,,,10/15/2025,10/31/2025,102,,CVE-2025-55315,CVE-2025-55315,,"Successful exploitation of this vulnerability could lead to a security breach or may affect integrity, availability, and confidentiality.",,"af22effae4069a5dfb9b0735859de48820104f5b
9.0.0

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\9.0.0\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\9.0.0\.version
da7e9894ce22ef8cc02e5acc56e95a6f8cf8f644
8.0.2

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\8.0.2\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\8.0.2\.version#"
Antony Royal,CP Art,10.60.124.201,outwiaz2app1u.prc.syngenta.org,OUTWIAZ2APP1U,5f25729b-34d4-4e84-accc-69c229b2237e,"10.60.124.12, 10.60.124.201",QAGENT,Windows Server 2019 Datacenter 64 bit Edition Version 1809 Build 17763,"host scanned, found vuln",92313,10.60.124.201QAGENT92313,Microsoft ASP.NET Core Security Update for October 2025,Active,Vuln,5,,,,,10/15/2025,10/31/2025,101,,CVE-2025-55315,CVE-2025-55315,,"Successful exploitation of this vulnerability could lead to a security breach or may affect integrity, availability, and confidentiality.",,"cea5fa610dba4e0c024727f4c528a66018b820a3
8.0.18

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\8.0.18\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\8.0.18\.version#"
Antony Royal,CP Art,10.53.234.240,deawiwpltt002.cloud.syngenta.org,DEAWIWPLTT002,c4c4bac3-4ebd-42b2-b7db-122862d605de,"10.53.234.240, fe80::bca1:33fb:1314:e387",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",385336,10.53.234.240QAGENT385336,Microsoft Edge Based on Chromium Prior to 140.0.3485.81 Multiple Vulnerabilities,Fixed,Vuln,5,,,,,9/23/2025,9/30/2025,49,,"CVE-2025-59251, CVE-2025-10502, CVE-2025-10501, CVE-2025-10585, CVE-2025-10500",Edge (chromium based) 140.0.3485.81,,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe  Version is  140.0.3485.66#
Antony Royal,CP Art,10.60.125.9,outwiaz2app1d.prc.syngenta.org,OUTWIAZ2APP1D,e57bdbf5-1609-45f6-bf8b-930c4b7018cf,"10.60.124.10, 10.60.125.9",QAGENT,Windows Server 2019 Datacenter 64 bit Edition Version 1809 Build 17763,"host scanned, found vuln",385233,10.60.125.9QAGENT385233,Google Chrome Prior to 140.0.7339.185 Multiple Vulnerabilities,Active,Vuln,4,,,,,9/19/2025,9/30/2025,74,,"CVE-2025-10585, CVE-2025-10500, CVE-2025-10501, CVE-2025-10502",Google Chrome 140.0.7339.185,,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",,%ProgramFiles%\Google\Chrome\Application\139.0.7258.139\chrome.dll file version is 139.0.7258.139#
Antony Royal,CP Art,10.60.124.201,outwiaz2app1u.prc.syngenta.org,OUTWIAZ2APP1U,5f25729b-34d4-4e84-accc-69c229b2237e,"10.60.124.12, 10.60.124.201",QAGENT,Windows Server 2019 Datacenter 64 bit Edition Version 1809 Build 17763,"host scanned, found vuln",385233,10.60.124.201QAGENT385233,Google Chrome Prior to 140.0.7339.185 Multiple Vulnerabilities,Active,Vuln,4,,,,,9/19/2025,9/30/2025,75,,"CVE-2025-10585, CVE-2025-10500, CVE-2025-10501, CVE-2025-10502",Google Chrome 140.0.7339.185,,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",,%ProgramFiles%\Google\Chrome\Application\139.0.7258.155\chrome.dll file version is 139.0.7258.155#
Antony Royal,CP Art,10.53.234.209,deawilpltd001.cloud.syngenta.org,,9488bc2a-cb46-4b6c-a5ac-5ca79ec4614a,"10.53.234.209, 172.17.0.1, 172.18.0.1, 172.20.0.1, fe80::42:6bff:fea5:63c3, fe80::42:bfff:fed8:f36a, fe80::a876:e3ff:fe9a:c437, fe80::bd:e0ff:fe24:f61c, fe80::e852:b1ff:fe20:4e87",QAGENT,Amazon Linux 2,"host scanned, found vuln",360909,10.53.234.209QAGENT360909,Amazon Linux Security Advisory for kernel : ALAS2-2025-2988,Fixed,Vuln,4,,,,,9/9/2025,9/11/2025,17,,"CVE-2025-38023, CVE-2025-38181, CVE-2022-50055, CVE-2022-50030, CVE-2025-38212, CVE-2025-38215, CVE-2025-38352",ALAS2-2025-2988,,"Successful exploitation of this vulnerability could lead to a securitybreach or affect integrity, availability, and confidentiality.",,"Package	Installed Version	Required Version
kernel	4.14.355-277.647.amzn2.x86_64	4.14.355-280.679.amzn2
kernel	4.14.355-280.664.amzn2.x86_64	4.14.355-280.679.amzn2
kernel-devel	4.14.355-277.647.amzn2.x86_64	4.14.355-280.679.amzn2
kernel-devel	4.14.355-280.664.amzn2.x86_64	4.14.355-280.679.amzn2
kernel	4.14.355-277.647.amzn2.x86_64	4.14.355-280.679.amzn2
kernel	4.14.355-280.664.amzn2.x86_64	4.14.355-280.679.amzn2#"
Antony Royal,CP Art,10.53.234.98,deawilpltt003.cloud.syngenta.org,,67904fc5-d992-4f40-ab00-458e5dce8437,"10.53.234.98, 172.17.0.1, 172.18.0.1, fe80::18bf:62ff:fe16:68ba, fe80::28ed:eeff:fe30:ed4c, fe80::42:47ff:fe32:30c1, fe80::42:85ff:fecc:b7a5, fe80::4415:a0ff:fe51:b49c, fe80::4888:10ff:fe2c:eb74, fe80::50e3:16ff:fee2:e50, fe80::6c06:72ff:fe1c:f8ef, fe80::8812:beff:fe1e:f311, fe80::885a:5aff:fe2f:a015, fe80::945a:35ff:fe36:4b8c, fe80::a84d:b3ff:fe47:60e4, fe80::e3:88ff:fe2e:959, fe80::f8bb:a3ff:feb9:bfa3",QAGENT,Amazon Linux 2,"host scanned, found vuln",360909,10.53.234.98QAGENT360909,Amazon Linux Security Advisory for kernel : ALAS2-2025-2988,Fixed,Vuln,4,,,,,9/9/2025,9/11/2025,17,,"CVE-2025-38023, CVE-2025-38181, CVE-2022-50055, CVE-2022-50030, CVE-2025-38212, CVE-2025-38215, CVE-2025-38352",ALAS2-2025-2988,,"Successful exploitation of this vulnerability could lead to a securitybreach or affect integrity, availability, and confidentiality.",,"Package	Installed Version	Required Version
kernel	4.14.355-280.672.amzn2.x86_64	4.14.355-280.679.amzn2
kernel	4.14.355-280.664.amzn2.x86_64	4.14.355-280.679.amzn2
kernel	4.14.355-280.672.amzn2.x86_64	4.14.355-280.679.amzn2
kernel	4.14.355-280.664.amzn2.x86_64	4.14.355-280.679.amzn2#"
Antony Royal,CP Art,10.60.61.9,outwiaz3app2p.prc.syngenta.org,OUTWIAZ3APP2P,c0255f04-7678-4ab4-987c-deceb40fb3c8,"10.60.60.74, 10.60.61.9",QAGENT,Windows Server 2019 Datacenter 64 bit Edition Version 1809 Build 17763,"host scanned, found vuln",92297,10.60.61.9QAGENT92297,Microsoft Windows Server Security Update for August 2025,Fixed,Vuln,5,,,,,8/13/2025,9/11/2025,182,,"CVE-2025-53143, CVE-2025-50164, CVE-2025-49743, CVE-2025-49761, CVE-2025-50169, CVE-2025-50156, CVE-2025-53148, CVE-2025-53722, CVE-2025-53137, CVE-2025-53779, CVE-2025-49751, CVE-2025-50159, CVE-2025-53155, CVE-2025-53133, CVE-2025-53135, CVE-2025-53131, CVE-2025-53726, CVE-2025-50161, CVE-2025-50157, CVE-2025-50160, CVE-2025-53154, CVE-2025-53149, CVE-2025-50176, CVE-2025-53789, CVE-2025-53719, CVE-2025-50167, CVE-2025-53132, CVE-2025-53140, CVE-2025-50154, CVE-2025-53720, CVE-2025-53142, CVE-2025-53141, CVE-2025-49757, CVE-2025-53725, CVE-2025-53136, CVE-2025-53147, CVE-2025-53144, CVE-2025-53724, CVE-2025-50155, CVE-2025-53723, CVE-2025-50162, CVE-2025-53134, CVE-2025-50177, CVE-2025-50153, CVE-2025-50168, CVE-2025-50172, CVE-2025-50166, CVE-2025-50173, CVE-2025-53156, CVE-2025-53138, CVE-2025-53153, CVE-2025-50165, CVE-2025-53145, CVE-2025-53152, CVE-2025-53716, CVE-2025-50158, CVE-2025-50170, CVE-2025-48807, CVE-2025-53151, CVE-2025-49762, CVE-2025-53718, CVE-2025-53721, CVE-2025-53778, CVE-2025-53766, CVE-2025-50163","KB5062557, KB5062553, KB5062572, KB5062570, KB5062618, KB5062597, KB5062592, KB5062632, KB5062619, KB5063947, KB5063880, KB5063950, KB5063899, KB5063927, KB5063906, KB5063888, KB5063877, KB5064010, KB5063878, KB5063871",,"Successful exploitation of this vulnerability could lead to a security breach or may affect integrity, availability, and confidentiality.",,"Missing Patch/KB:  KB5063877 
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.17763.7558 
Required Version:  10.0.17763.7671#"
Antony Royal,CP Art,10.60.60.202,outwiaz2app1p.prc.syngenta.org,OUTWIAZ2APP1P,03d464fc-7ba0-4a83-8339-50b5cac94cfb,"10.60.60.11, 10.60.60.202",QAGENT,Windows Server 2019 Datacenter 64 bit Edition Version 1809 Build 17763,"host scanned, found vuln",92297,10.60.60.202QAGENT92297,Microsoft Windows Server Security Update for August 2025,Fixed,Vuln,5,,,,,8/13/2025,9/11/2025,183,,"CVE-2025-53143, CVE-2025-50164, CVE-2025-49743, CVE-2025-49761, CVE-2025-50169, CVE-2025-50156, CVE-2025-53148, CVE-2025-53722, CVE-2025-53137, CVE-2025-53779, CVE-2025-49751, CVE-2025-50159, CVE-2025-53155, CVE-2025-53133, CVE-2025-53135, CVE-2025-53131, CVE-2025-53726, CVE-2025-50161, CVE-2025-50157, CVE-2025-50160, CVE-2025-53154, CVE-2025-53149, CVE-2025-50176, CVE-2025-53789, CVE-2025-53719, CVE-2025-50167, CVE-2025-53132, CVE-2025-53140, CVE-2025-50154, CVE-2025-53720, CVE-2025-53142, CVE-2025-53141, CVE-2025-49757, CVE-2025-53725, CVE-2025-53136, CVE-2025-53147, CVE-2025-53144, CVE-2025-53724, CVE-2025-50155, CVE-2025-53723, CVE-2025-50162, CVE-2025-53134, CVE-2025-50177, CVE-2025-50153, CVE-2025-50168, CVE-2025-50172, CVE-2025-50166, CVE-2025-50173, CVE-2025-53156, CVE-2025-53138, CVE-2025-53153, CVE-2025-50165, CVE-2025-53145, CVE-2025-53152, CVE-2025-53716, CVE-2025-50158, CVE-2025-50170, CVE-2025-48807, CVE-2025-53151, CVE-2025-49762, CVE-2025-53718, CVE-2025-53721, CVE-2025-53778, CVE-2025-53766, CVE-2025-50163","KB5062557, KB5062553, KB5062572, KB5062570, KB5062618, KB5062597, KB5062592, KB5062632, KB5062619, KB5063947, KB5063880, KB5063950, KB5063899, KB5063927, KB5063906, KB5063888, KB5063877, KB5064010, KB5063878, KB5063871",,"Successful exploitation of this vulnerability could lead to a security breach or may affect integrity, availability, and confidentiality.",,"Missing Patch/KB:  KB5063877 
File:  %windir%\system32\ntoskrnl.exe 
Installed Version:  10.0.17763.7558 
Required Version:  10.0.17763.7671#"
Antony Royal,CP Art,10.53.232.189,deawilpltp005.cloud.syngenta.org,,1e64771a-6d4c-4d6a-bda1-197d0e8df8fc,"10.53.232.189, fe80::eb:8bff:fe6e:ff95",QAGENT,Amazon Linux 2023.8.20250915,"host scanned, found vuln",360757,10.53.232.189QAGENT360757,Amazon Linux Security Advisory for kernel : ALAS2023-2025-1111,Fixed,Vuln,4,,,,,8/7/2025,9/30/2025,343,,"CVE-2025-38111, CVE-2025-38193, CVE-2025-38312, CVE-2025-38112, CVE-2025-38285, CVE-2024-41013, CVE-2025-38147, CVE-2025-38305, CVE-2025-37958, CVE-2024-57883, CVE-2025-38124, CVE-2025-38280, CVE-2025-38108, CVE-2025-38231, CVE-2025-38146, CVE-2025-38236, CVE-2025-38113, CVE-2025-38324, CVE-2025-38154, CVE-2025-38215, CVE-2025-38115, CVE-2025-37807, CVE-2025-38083, CVE-2025-38161, CVE-2025-38084, CVE-2024-36913, CVE-2025-37945, CVE-2025-38085, CVE-2025-38102, CVE-2025-38103, CVE-2025-38120, CVE-2025-38151, CVE-2025-38165, CVE-2025-38166, CVE-2025-38167, CVE-2025-38181, CVE-2025-38198, CVE-2025-38202, CVE-2025-38211, CVE-2025-38212, CVE-2025-38214, CVE-2025-38222, CVE-2025-38260, CVE-2025-38262, CVE-2025-38263, CVE-2025-38282, CVE-2025-38298, CVE-2025-38310, CVE-2025-38337, CVE-2025-38342, CVE-2025-38344, CVE-2025-38345, CVE-2025-38346, CVE-2025-38350, CVE-2025-38352, CVE-2025-38365, CVE-2025-38386, CVE-2025-38389, CVE-2025-38393, CVE-2025-38400, CVE-2025-38403, CVE-2025-38213, CVE-2025-38375, CVE-2025-38399, CVE-2025-38415, CVE-2025-38424, CVE-2025-38498",ALAS2023-2025-1111,,"Successful exploitation of this vulnerability could lead to a securitybreach or affect integrity, availability, and confidentiality.",,"""Package Installed Version Required Version
kernel 6.1.141-155.222.amzn2023.x86_64 6.1.144-170.251.amzn2023
kernel 6.1.141-155.222.amzn2023.x86_64 6.1.144-170.251.amzn2023#"""
Antony Royal,CP Art,10.53.234.222,deawiwpltd002.cloud.syngenta.org,DEAWIWPLTD002,48231554-7de6-45aa-b1e4-f797fbb8b4f2,"10.53.234.222, fe80::7d4:833b:7d56:39f8",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",383576,10.53.234.222QAGENT383576,Google Chrome Prior to 138.0.7204.157 Multiple Vulnerabilities,Fixed,Vuln,4,,,,,7/17/2025,9/11/2025,350,,"CVE-2025-7656, CVE-2025-6558, CVE-2025-7657",Google Chrome 138.0.7204.157,,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",,%ProgramFiles%\Google\Chrome\Application\137.0.7151.104\chrome.dll file version is 137.0.7151.104#
Antony Royal,CP Art,10.53.234.222,deawiwpltd002.cloud.syngenta.org,DEAWIWPLTD002,48231554-7de6-45aa-b1e4-f797fbb8b4f2,"10.53.234.222, fe80::7d4:833b:7d56:39f8",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",383440,10.53.234.222QAGENT383440,Google Chrome Prior to 138.0.7204.96 Multiple Vulnerabilities,Fixed,Vuln,4,,,,,7/2/2025,9/11/2025,439,,CVE-2025-6554,Google Chrome 138.0.7204.96,,"Successful exploitation of this vulnerability could lead to a security breach or affect integrity, availability, and confidentiality.",,%ProgramFiles%\Google\Chrome\Application\137.0.7151.104\chrome.dll file version is 137.0.7151.104#
Antony Royal,CP Art,10.53.234.240,deawiwpltt002.cloud.syngenta.org,DEAWIWPLTT002,c4c4bac3-4ebd-42b2-b7db-122862d605de,"10.53.234.240, fe80::bca1:33fb:1314:e387",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",382694,10.53.234.240QAGENT382694,7-Zip Mark-of-the-Web Bypass Vulnerability (CVE-2025-0411),Active,Vuln,4,,,,,1/23/2025,9/11/2025,1382,,CVE-2025-0411,ZDI-25-045,,This vulnerability allows remote attackers to bypass the Mark-of-the-Web protection mechanism on affected installations of 7-Zip.,,C:\Program Files\7-Zip\7z.exe  Version is  24.1.0.0#
Antony Royal,CP Art,10.53.232.67,deawiwpltp001.cloud.syngenta.org,DEAWIWPLTP001,8476ca92-f833-4fa5-8c5a-a969e2b99585,"10.53.232.67, fe80::b131:ed43:f3b0:aac",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",92067,10.53.232.67QAGENT92067,Microsoft HTTP/2 Protocol Distributed Denial of Service (DoS) Vulnerability,Active,Vuln,4,,,,,11/11/2024,9/11/2025,1842,,CVE-2023-44487,Microsoft Security Advisory,,Successful exploitation of this vulnerability may allow an attacker targeting HTTP/2 servers to consume server resource significantly leads to denial of service.,,"70048beee894074e9718206a0017d9b080ee66ff
7.0.11

%programfiles(x86)%\dotnet\shared\Microsoft.AspNetCore.App\7.0.11\.version
%programfiles%\dotnet\shared\Microsoft.AspNetCore.App\7.0.11\.version
ecb34f85ec92e1b3c814edf7da83337e199e7f66
7.0.11

%programfiles(x86)%\dotnet\shared\Microsoft.NETCore.App\7.0.11\.version
%programfiles%\dotnet\shared\Microsoft.NETCore.App\7.0.11\.version
HKLM\SYSTEM\CurrentControlSet\Services\HTTP\Parameters EnableHttp2Tls is missing.#"
Antony Royal,CP Art,10.53.234.98,deawilpltt003.cloud.syngenta.org,,67904fc5-d992-4f40-ab00-458e5dce8437,"10.53.234.98, 172.17.0.1, 172.18.0.1, fe80::18bf:62ff:fe16:68ba, fe80::28ed:eeff:fe30:ed4c, fe80::42:47ff:fe32:30c1, fe80::42:85ff:fecc:b7a5, fe80::4415:a0ff:fe51:b49c, fe80::4888:10ff:fe2c:eb74, fe80::50e3:16ff:fee2:e50, fe80::6c06:72ff:fe1c:f8ef, fe80::8812:beff:fe1e:f311, fe80::885a:5aff:fe2f:a015, fe80::945a:35ff:fe36:4b8c, fe80::a84d:b3ff:fe47:60e4, fe80::e3:88ff:fe2e:959, fe80::f8bb:a3ff:feb9:bfa3",QAGENT,Amazon Linux 2,"host scanned, found vuln",357823,10.53.234.98QAGENT357823,Amazon Linux Security Advisory for Hypertext Preprocessor (PHP) : ALAS2-2018-946,Fixed,Vuln,5,,,,,7/17/2024,9/11/2025,2557,,"CVE-2018-5712, CVE-2017-9225, CVE-2018-5711",ALAS2-2018-946,,"Successful exploitation of this vulnerability could lead to a securitybreach or could affect integrity, availability, and confidentiality.",,"Package	Installed Version	Required Version
php-cli	5.4.16-46.amzn2.0.6.x86_64	7.2.2-3.amzn2.0.1
php-devel	5.4.16-46.amzn2.0.6.x86_64	7.2.2-3.amzn2.0.1
php-fpm	5.4.16-46.amzn2.0.6.x86_64	7.2.2-3.amzn2.0.1
php-common	5.4.16-46.amzn2.0.6.x86_64	7.2.2-3.amzn2.0.1
php-pdo	5.4.16-46.amzn2.0.6.x86_64	7.2.2-3.amzn2.0.1
php-mysqlnd	5.4.16-46.amzn2.0.6.x86_64	7.2.2-3.amzn2.0.1#"
Antony Royal,CP Art,10.53.234.240,deawiwpltt002.cloud.syngenta.org,DEAWIWPLTT002,c4c4bac3-4ebd-42b2-b7db-122862d605de,"10.53.234.240, fe80::bca1:33fb:1314:e387",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",380179,10.53.234.240QAGENT380179,Artifex Ghostscript Multiple Vulnerabilities (gs10.03.1),Active,Vuln,4,,,,,7/16/2024,9/11/2025,2544,,"CVE-2024-33869, CVE-2023-52722, CVE-2024-33870, CVE-2024-33871, CVE-2024-29510",gs10.03.1,,"Successful exploitation may allow memory corruption, and SAFER sandbox bypass, via format string injection with a uniprint device.",,C:\Program Files\gs\gs10.02.1\bin\gsdll64.dll  Version is  10.2.1.0#
Antony Royal,CP Art,10.53.234.222,deawiwpltd002.cloud.syngenta.org,DEAWIWPLTD002,48231554-7de6-45aa-b1e4-f797fbb8b4f2,"10.53.234.222, fe80::7d4:833b:7d56:39f8",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",379978,10.53.234.222QAGENT379978,Azul Java Multiple Security Vulnerabilities Security Update April 2024,Fixed,Vuln,5,,,,,6/27/2024,9/11/2025,2691,,"CVE-2024-21068, CVE-2024-21094, CVE-2024-21002, CVE-2024-21003, CVE-2024-21004, CVE-2024-21005, CVE-2024-21011, CVE-2023-41993, CVE-2024-21012, CVE-2024-21085",Azul Java April 2024,,"Successful exploitation of this vulnerability could breach Confidentiality, Integrity, and Availability of the data.",,"Key	Version	
HKLM\Software\Azul Systems\Zulu\zulu-17	17.42.19#"
Antony Royal,CP Art,10.53.234.222,deawiwpltd002.cloud.syngenta.org,DEAWIWPLTD002,48231554-7de6-45aa-b1e4-f797fbb8b4f2,"10.53.234.222, fe80::7d4:833b:7d56:39f8",QAGENT,Windows Server 2022 Datacenter 64 bit Edition Version 21H2,"host scanned, found vuln",379709,10.53.234.222QAGENT379709,Node.js Multiple Vulnerabilities,Fixed,Vuln,4,,,,,4/30/2024,9/11/2025,3048,,"CVE-2024-27983, CVE-2024-27982",Node.js,,"Successful exploitation of these vulnerabilities may affect Confidentiality, Integrity and Availability.",,C:\Program Files\nodejs\node.exe  Version is  18.18.0.0#
